account_number,acct_name,cusip,asset_name,shares,market_value
919972,BLACKROCK,225401AF5,CREDIT SUISS 3.869 12JAN29 144A FRN,250000,235633
919972,BLACKROCK,22546QAN7,CREDIT SUISSE AG NEW YO 2.3 28MAY19,340000,338501
919972,BLACKROCK,228227BD5,CROWN CASTLE INTL CORP 5.25 15JAN23,10000,10478
919972,BLACKROCK,22822VAH4,CROWN CASTLE INTL CORP 3.65 01SEP27,110000,102769
919972,BLACKROCK,22822VAJ0,CROWN CASTLE INTL CORP 3.15 15JUL23,175000,168163
919972,BLACKROCK,22822VAK7,CROWN CASTLE INTL CORP 3.8 15FEB28,155000,146461
919972,BLACKROCK,233331AT4,DTE ENERGY CO 2.4 01DEC19,85000,84047
919972,BLACKROCK,23338VAC0,DTE ELEC CO 3.375 01MAR25,100000,98439
919972,BLACKROCK,23636TAC4,DANONE 2.077 02NOV21 144A,200000,191650
919972,BLACKROCK,24422ETG4,DEERE JOHN CAP CORP MED 2.8 06MAR23,70000,68215
919972,BLACKROCK,247126AJ4,DELPHI CORP DEL 4.15 15MAR24,201000,202753
919972,BLACKROCK,251526BN8,DEUTSCHE BK AG N 4.875 01DEC32 FRN,200000,174778
919972,BLACKROCK,251526BN8,DEUTSCHE BK AG N 4.875 01DEC32 FRN,430000,375773
919972,BLACKROCK,25152R2Y8,DEUTSCHE BK AG GLOBAL M 4.1 13JAN26,55000,51443
919972,BLACKROCK,25152R2Y8,DEUTSCHE BK AG GLOBAL M 4.1 13JAN26,195000,182387
919972,BLACKROCK,25179MAV5,DEVON ENERGY CORP NEW 5.85 15DEC25,20000,22094
919972,BLACKROCK,25272KAK9,DIAMOND 1 FIN COR 6.02 15JUN26 144A,230000,243140
919972,BLACKROCK,25466AAD3,DISCOVER B 4.2 08AUG23,320000,322352
919972,BLACKROCK,25470DAL3,DISCOVERY COMMUNICATION 4.9 11MAR26,30000,30484
919972,BLACKROCK,25470DAQ2,DISCOVERY COMMUNICATIO 2.95 20MAR23,110000,105565
919972,BLACKROCK,25470DAR0,DISCOVERY COMMUNICATIO 3.95 20MAR28,95000,88930
919972,BLACKROCK,25470DBD0,DISCOVERY COMMUNI 3.95 15JUN25 144A,135000,130745
919972,BLACKROCK,256677AD7,DOLLAR GEN CORP NEW 4.15 01NOV25,39000,39129
919972,BLACKROCK,25746UCN7,DOMINION ENERGY IN 1.5 30SEP18 144A,180000,179323
919972,BLACKROCK,25746UCT4,DOMINION ENERGY INC 2.579 01JUL20,35000,34529
919972,BLACKROCK,26207KAD3,DRIVE AUTO RECEIVABLES 1.85 15APR20,180000,179715
919972,BLACKROCK,26441CAF2,DUKE ENERGY CORP NEW 3.55 15SEP21,125000,125606
919972,BLACKROCK,26441CAJ4,DUKE ENERGY CORP NEW 3.05 15AUG22,160000,157171
919972,BLACKROCK,26441CAN5,DUKE ENERGY CORP NEW 3.75 15APR24,250000,248878
919972,BLACKROCK,26442CAS3,DUKE ENERGY CAROLINAS 2.95 01DEC26,25000,23743
919972,BLACKROCK,26442UAA2,DUKE ENERGY PROGRESS L 3.25 15AUG25,136000,132268
919972,BLACKROCK,26444HAD3,DUKE ENERGY FLA LLC 2.1 15DEC19,20000,17392
919972,BLACKROCK,26875PAL5,EOG RES INC 2.45 01APR20,120000,119076
919972,BLACKROCK,26875PAP6,EOG RES INC 4.15 15JAN26,275000,279444
919972,BLACKROCK,277432AR1,EASTMAN CHEM CO 3.8 15MAR25,19000,18903
919972,BLACKROCK,278062AC8,EATON CORP OHIO 2.75 02NOV22,117000,113510
919972,BLACKROCK,28370TAE9,EL PASO PIPELINE PARTNE 5.0 01OCT21,86000,89126
919972,BLACKROCK,29103DAC0,EMERA US FIN LP 2.15 15JUN19,25000,24720
919972,BLACKROCK,29250NAS4,ENBRIDGE INC 5.5 15JUL77,100000,92000
919972,BLACKROCK,29273RBD0,ENERGY TRANSFER PARTNE 4.05 15MAR25,390000,375976
919972,BLACKROCK,29273RBG3,ENERGY TRANSFER PARTNE 4.75 15JAN26,40000,39736
919972,BLACKROCK,29336UAA5,ENLINK MIDSTREAM PARTNE 2.7 01APR19,40000,39826
919972,BLACKROCK,29336UAF4,ENLINK MIDSTREAM PARTN 4.85 15JUL26,30000,29683
919972,BLACKROCK,29365TAF1,ENTERGY TEX INC 3.45 01DEC27,60000,58142
919972,BLACKROCK,293791AV1,ENTERPRISE PROD 6.06555 01AUG66 FRN,180000,180900
919972,BLACKROCK,29379VBE2,ENTERPRISE PRODS OPER 3.75 15FEB25,390000,387352
919972,BLACKROCK,29379VBN2,ENTERPRISE PRODS OPER 5.25 16AUG77,200000,189568
919972,BLACKROCK,294429AK1,EQUIFAX INC 2.3 01JUN21,30000,28881
919972,BLACKROCK,30161NAT8,EXELON CORP 2.45 15APR21,5000,4868
919972,BLACKROCK,30161NAU5,EXELON CORP 3.4 15APR26,5000,4749
919972,BLACKROCK,30216BGH9,EXPORT DEV CDA 0.875 27AUG18 144A,200000,199438
919972,BLACKROCK,31359MFJ7,FEDERAL NATL MTG ASSN 7.125 15JAN30,455000,623523
919972,BLACKROCK,3136ATMA9,FEDERAL NATL MT 2.35969 25AUG46 FRN,490000,345423
919972,BLACKROCK,3137AQU22,FEDERAL HOME LN MTG COR 4.0 15MAY42,595000,609666
919972,BLACKROCK,3137B4UR5,FEDERAL HOME LN 2.36871 15MAY41 FRN,480000,141575
919972,BLACKROCK,3137GAHS9,FEDERAL HM LN MTG CORP 4.5 15OCT40,550000,586571
919972,BLACKROCK,31398STJ2,FEDERAL NATL MTG ASSN 4.0 25DEC40,415000,424980
919972,BLACKROCK,31428XBM7,FEDEX CORP 3.3 15MAR27,65000,62001
919972,BLACKROCK,31620MAK2,FIDELITY NATL INFORMATI 3.5 15APR23,35000,34467
919972,BLACKROCK,31620MAR7,FIDELITY NATL INFORMATI 5.0 15OCT25,14000,14729
919972,BLACKROCK,31620MAY2,FIDELITY NATL INFORMAT 4.25 15MAY28,85000,84840
919972,BLACKROCK,341081FM4,FLORIDA PWR + LT CO 3.125 01DEC25,55000,53695
919972,BLACKROCK,341099CP2,FLORIDA PWR CORP 3.1 15AUG21,3000,3000
919972,BLACKROCK,341099CP2,FLORIDA PWR CORP 3.1 15AUG21,97000,96991
919972,BLACKROCK,34528QDA9,FORD CR FLOORPL 2.41871 15FEB21 FRN,1880000,1885368
919972,BLACKROCK,345370CR9,FORD MTR CO DEL 4.346 08DEC26,135000,132913
919972,BLACKROCK,345397XU2,FORD MTR CR CO LLC 4.389 08JAN26,200000,198050
919972,BLACKROCK,345397YT4,FORD MTR CR CO LLC 3.815 02NOV27,200000,187060
919972,BLACKROCK,350910AN5,FOUR TIMES SQUAR 5.401 13DEC28 144A,430000,435704
919972,BLACKROCK,36143WAS0,GAHR COML MT 3.38216 15DEC34 144A F,305000,303182
919972,BLACKROCK,36164Q6M5,GE CAP INTL FDG CO ME 3.373 15NOV25,240000,229154
919972,BLACKROCK,36192LAA3,GS MTG SECS CORP 2.933 05JUN31 144A,460000,460427
919972,BLACKROCK,36192PAJ5,GS MTG SECS TR 2012-G 2.773 10NOV45,465000,453472
919972,BLACKROCK,36255BAA9,GS MTG SECS 2.66871 15FEB37 144A FR,550000,550536
919972,BLACKROCK,36255BAJ0,GS MTG SECS 2.96871 15FEB37 144A FR,280000,279997
919972,BLACKROCK,369604BG7,GENERAL ELEC CO 3.375 11MAR24,290000,283927
919972,BLACKROCK,369604BQ5,GENERAL ELEC CO 5.0 31DEC49,585000,577688
919972,BLACKROCK,36962G4R2,GENERAL ELEC CAP CORP 4.375 16SEP20,70000,71991
919972,BLACKROCK,37045VAN0,GENERAL MTRS CO 4.2 01OCT27,240000,230923
919972,BLACKROCK,37045XBS4,GENERAL MTRS FINL CO I 3.45 14JAN22,90000,89107
919972,BLACKROCK,37045XBT2,GENERAL MTRS FINL CO I 4.35 17JAN27,70000,68347
919972,BLACKROCK,37045XBW5,GENERAL MTRS FINL CO I 3.95 13APR24,156000,153192
919972,BLACKROCK,37045XBY1,GENERAL MTRS FINL CO I 3.15 30JUN22,160000,155898
919972,BLACKROCK,37045XCD6,GENERAL MTRS FINL CO IN 3.5 07NOV24,325000,309179
919972,BLACKROCK,37045XCG9,GENERAL MTRS FINL CO I 3.85 05JAN28,30000,28072
919972,BLACKROCK,37045XCJ3,GENERAL MTRS FINL CO I 3.55 09APR21,30000,29987
919972,BLACKROCK,37045XCK0,GENERAL MTRS FINL CO I 4.35 09APR25,115000,113906
919972,BLACKROCK,373298BP2,GEORGIA PAC CORP 7.25 01JUN28,160000,200829
919972,BLACKROCK,37331NAB7,GEORGIA-PAC LLC 5.4 01NOV20 144A,20000,21018
919972,BLACKROCK,373334KG5,GEORGIA PWR CO 2.0 30MAR20,90000,88503
919972,BLACKROCK,373334KH3,GEORGIA PWR CO 3.25 30MAR27,20000,18887
919972,BLACKROCK,375558AW3,GILEAD SCIENCES INC 3.7 01APR24,140000,140179
919972,BLACKROCK,375558BB8,GILEAD SCIENCES INC 2.55 01SEP20,330000,326885
919972,BLACKROCK,375558BC6,GILEAD SCIENCES INC 3.25 01SEP22,150000,149184
919972,BLACKROCK,375558BF9,GILEAD SCIENCES INC 3.65 01MAR26,30000,29528
919972,BLACKROCK,375558BL6,GILEAD SCIENCES INC 2.5 01SEP23,50000,47638
919972,BLACKROCK,380881CP5,GOLDEN CR CARD TR 2.02 15APR22 144A,420000,412309
919972,BLACKROCK,38141EC23,GOLDMAN SACHS GROUP IN 3.85 08JUL24,75000,74351
919972,BLACKROCK,38141GVM3,GOLDMAN SACHS GROUP INC 4.0 03MAR24,350000,350763
919972,BLACKROCK,38141GVP6,GOLDMAN SACHS GROUP IN 2.75 15SEP20,190000,187787
919972,BLACKROCK,38141GVR2,GOLDMAN SACHS GROUP IN 4.25 21OCT25,10000,9890
919972,BLACKROCK,38141GWB6,GOLDMAN SACHS GROUP IN 3.85 26JAN27,265000,256019
919972,BLACKROCK,38141GWG5,GOLDMAN SACHS GROUP INC 2.6 27DEC20,500000,491740
919972,BLACKROCK,38141GWT7,GOLDMAN SACHS GROUP INC 3.2 23FEB23,25000,24398
919972,BLACKROCK,38141GWT7,GOLDMAN SACHS GROUP INC 3.2 23FEB23,275000,268378
919972,BLACKROCK,38141GXD1,GOLDMAN SACHS G 3.49063 15MAY26 FRN,215000,213706
919972,BLACKROCK,38145GAG5,GOLDMAN SACHS GROUP IN 2.35 15NOV21,80000,77042
919972,BLACKROCK,38145GAJ9,GOLDMAN SACHS GROUP INC 2.3 13DEC19,50000,49507
919972,BLACKROCK,38145XAA1,GOLDMAN SACHS GROUP I 2.625 31JAN19,33000,32989
919972,BLACKROCK,38146VBM7,GOLDMAN SACHS 0.01 13NOV18 144A FRN,1000000,1000000
919972,BLACKROCK,38146VBN5,GOLDMAN SACHS 0.01 08FEB19 144A FRN,2000000,2000000
919972,BLACKROCK,38147MAA3,GOLDMAN SACHS GROUP IN 2.9 19JUL18,10000,10007
919972,BLACKROCK,38148FAB5,GOLDMAN SACHS GROUP IN 2.55 23OCT19,304000,302477
919972,BLACKROCK,38148FAB5,GOLDMAN SACHS GROUP IN 2.55 23OCT19,668000,664653
919972,BLACKROCK,38148LAE6,GOLDMAN SACHS GROUP 3.75 22MAY25,60000,58678
919972,BLACKROCK,38148YAB4,GOLDMAN SACHS GROU 0.00 31OCT22 FRN,615000,616015
919972,BLACKROCK,38406HAA0,GRACE 2014-GRCE 3.3687 10JUN28 144A,445000,447070
919972,BLACKROCK,39808UAA3,GREYSTONE CO 3.46871 15MAR27 144A F,250000,249375
919972,BLACKROCK,404121AC9,HCA INC 6.5 15FEB20,220000,229900
919972,BLACKROCK,404280BH1,HSBC HLDGS PLC 4.375 23NOV26,200000,196490
919972,BLACKROCK,404280BJ7,HSBC HLDGS PLC 3.262 13MAR23,500000,490770
919972,BLACKROCK,40428HPB2,HSBC USA INC NEW 5.0 27SEP20,100000,103371
919972,BLACKROCK,40428HPR7,HSBC USA INC NEW 2.35 05MAR20,1330000,1313495
919972,BLACKROCK,40434CAD7,HSBC USA INC 3.5 23JUN24,250000,245468
919972,BLACKROCK,406216AZ4,HALLIBURTON CO 3.25 15NOV21,140000,140182
919972,BLACKROCK,413875AQ8,HARRIS CORP DEL 2.7 27APR20,160000,158627
919972,BLACKROCK,41754WAS0,HARVEST OPERATIONS 4.2 01JUN23 144A,200000,202618
919972,BLACKROCK,418056AV9,HASBRO INC 3.5 15SEP27,15000,13778
919972,BLACKROCK,42809HAG2,HESS CORP 4.3 01APR27,1000,967
919972,BLACKROCK,42809HAG2,HESS CORP 4.3 01APR27,34000,32892
919972,BLACKROCK,42824CAW9,HEWLETT PACKARD ENTERPR 4.9 15OCT25,90000,92219
919972,BLACKROCK,446413AH9,HUNTINGTON INGALLS 5.0 15NOV25 144A,465000,484763
919972,BLACKROCK,446438RR6,HUNTINGTON NATL BK COLU 2.2 06NOV18,250000,249690
919972,BLACKROCK,44891AAC1,HYUNDAI CAP AMER M 2.4 30OCT18 144A,60000,59853
919972,BLACKROCK,44891AAD9,HYUNDAI CAP AMER M 3.0 30OCT20 144A,142000,140106
919972,BLACKROCK,44891AAF4,HYUNDAI CAP AMER M 3.0 18MAR21 144A,200000,196302
919972,BLACKROCK,44891AAJ6,HYUNDAI CAP AMER 1.75 27SEP19 144A,290000,284038
919972,BLACKROCK,44920UAM0,HYUNDAI CAP SVCS 3.75 05MAR23 144A,400000,393044
919972,BLACKROCK,44932HAH6,IBM CR LLC 3.0 06FEB23,105000,103213
919972,BLACKROCK,44987CAC2,ING BK N V MEDIUM 2.45 16MAR20 144A,620000,611407
919972,BLACKROCK,44987CAM0,ING BK N V MEDIUM 2.75 22MAR21 144A,200000,196498
919972,BLACKROCK,455780CD6,INDONESIA REP 3.5 11JAN28,300000,278751
919972,BLACKROCK,455780CF1,INDONESIA REP 4.1 24APR28,300000,292899
919972,BLACKROCK,456837AG8,ING GROEP N V 3.15 29MAR22,400000,392072
919972,BLACKROCK,458140BD1,INTEL CORP 2.875 11MAY24,20999,20369
919972,BLACKROCK,458140BD1,INTEL CORP 2.875 11MAY24,164001,159083
919972,BLACKROCK,45866FAC8,INTERCONTINENTAL EXCHA 2.75 01DEC20,100000,99188
919972,BLACKROCK,45866FAD6,INTERCONTINENTAL EXCHA 3.75 01DEC25,50000,49788
919972,BLACKROCK,459200JG7,INTERNATIONAL BUSINESS 3.45 19FEB26,100000,98669
919972,BLACKROCK,460146CS0,INTERNATIONAL PAPER CO 4.35 15AUG48,30000,27094
919972,BLACKROCK,46115HAT4,INTESA SANPAOLO 5.017 26JUN24 144A,700000,649859
919972,BLACKROCK,46513EFG2,ISRAEL ST 5.5 18SEP33,235000,291374
919972,BLACKROCK,46625HHA1,JPMORGAN CHASE 5.82878 29APR49 FRN,600000,605340
919972,BLACKROCK,46625HJE1,JPMORGAN CHASE + CO 3.25 23SEP22,460000,454416
919972,BLACKROCK,46625HJJ0,JPMORGAN CHASE + CO 3.375 01MAY23,55000,53865
919972,BLACKROCK,46625HKA7,JPMORGAN CHASE + CO 2.25 23JAN20,190000,187712
919972,BLACKROCK,46625HLW8,JPMORGAN CHASE + CO 2.75 23JUN20,360000,357134
919972,BLACKROCK,46625HQW3,JPMORGAN CHASE + CO 3.3 01APR26,57000,54440
919972,BLACKROCK,46625HQW3,JPMORGAN CHASE + CO 3.3 01APR26,93000,88823
919972,BLACKROCK,46625HRL6,JPMORGAN CHASE + CO 2.7 18MAY23,100000,95614
919972,BLACKROCK,46625HRV4,JPMORGAN CHASE + CO 2.95 01OCT26,141000,130765
919972,BLACKROCK,46625HRY8,JPMORGAN CHASE + CO 3.782 01FEB28,740000,722018
919972,BLACKROCK,46647PAE6,JPMORGAN CHASE + CO 2.776 25APR23,335000,324635
919972,BLACKROCK,46647PAF3,JPMORGAN CHASE + C 3.54 01MAY28 FRN,380000,362915
919972,BLACKROCK,46647PAM8,JPMORGAN CHASE + 3.509 23JAN29 FRN,310000,294596
919972,BLACKROCK,46648CAD6,J P MORGAN MTG 3.5 25JAN47 144A FRN,410000,337366
919972,BLACKROCK,46648HAF0,J P MORGAN MTG 3.0 25MAY47 144A FRN,435000,360878
919972,BLACKROCK,478160CK8,JOHNSON + JOHNSON 2.9 15JAN28,70000,66769
919972,BLACKROCK,478375AG3,JOHNSON CTLS INTL PLC 3.625 02JUL24,60000,58999
919972,BLACKROCK,478375AR9,JOHNSON CTLS INTL PLC 3.9 14FEB26,80000,78918
919972,BLACKROCK,48127HAA7,JPMORGAN CHASE + CO 2.2 22OCT19,270000,268026
919972,BLACKROCK,482480AE0,KLA-TENCOR CORP 4.65 01NOV24,217000,224239
919972,BLACKROCK,49327M2F0,KEYBANK NATL ASSN CLEVE 2.5 15DEC19,610000,606175
919972,BLACKROCK,494550BT2,KINDER MORGAN ENERGY PA 3.5 01MAR21,42000,41971
919972,BLACKROCK,49456BAE1,KINDER MORGAN INC DEL 3.05 01DEC19,40000,39955
919972,BLACKROCK,49456BAF8,KINDER MORGAN INC DEL 4.3 01JUN25,80000,79724
919972,BLACKROCK,50076QAU0,KRAFT FOODS GROUP INC 5.375 10FEB20,60000,62209
919972,BLACKROCK,50077LAD8,KRAFT HEINZ FOODS CO 3.0 01JUN26,25000,22629
919972,BLACKROCK,502413BE6,L3 TECHNOLOGIES INC 3.85 15DEC26,215000,207451
919972,BLACKROCK,512807AR9,LAM RESH CORP 2.8 15JUN21,42000,41409
919972,BLACKROCK,52109PAG0,LB-UBS COML MTG T 6.114 15JUL40 FRN,240000,23362
919972,BLACKROCK,524ESC7M6,LEHMAN BRTH H ESC 6.75 28DEC17 DFLT,1115000,0
919972,BLACKROCK,539439AM1,LLOYDS TSB GROUP PLC 4.582 10DEC25,210000,205615
919972,BLACKROCK,539439AP4,LLOYDS TSB GROUP 2.907 07NOV23 FRN,200000,190588
919972,BLACKROCK,53944YAC7,LLOYDS BKG GROUP PLC 3.0 11JAN22,200000,194792
919972,BLACKROCK,53944YAD5,LLOYDS BKG GROUP PLC 3.75 11JAN27,200000,189154
919972,BLACKROCK,53947NAA2,LLOYDS TSB 6.5 14SEP20 144A,490000,520684
919972,BLACKROCK,539830AY5,LOCKHEED MARTIN CORP 3.35 15SEP21,120000,120485
919972,BLACKROCK,539830BE8,LOCKHEED MARTIN CORP 2.9 01MAR25,325000,308292
919972,BLACKROCK,539830BH1,LOCKHEED MARTIN CORP 3.55 15JAN26,365000,359656
919972,BLACKROCK,540424AQ1,LOEWS CORP 2.625 15MAY23,210000,202291
919972,BLACKROCK,544152AB7,LORILLARD TOB CO 6.875 01MAY20,115000,122581
919972,BLACKROCK,548661DM6,LOWES COS INC 2.5 15APR26,30000,27445
919972,BLACKROCK,548661DP9,LOWES COS INC 3.1 03MAY27,20000,19011
919972,BLACKROCK,55336VAE0,MPLX LP 4.5 15JUL23,340000,348561
919972,BLACKROCK,55336VAK6,MPLX LP 4.125 01MAR27,355000,344350
919972,BLACKROCK,55608JAN8,MACQUARIE GR 4.654 27MAR29 144A FRN,175000,172501
919972,BLACKROCK,563469UD5,MANITOBA PROV CDA 3.05 14MAY24,126000,124170
919972,BLACKROCK,565849AN6,MARATHON OIL CORP 2.7 01JUN20,30000,29538
919972,BLACKROCK,565849AN6,MARATHON OIL CORP 2.7 01JUN20,55000,54152
919972,BLACKROCK,571748AZ5,MARSH + MCLENNAN COS I 3.75 14MAR26,442000,436581
919972,BLACKROCK,58013MEJ9,MCDONALDS CORP MEDIUM T 3.5 15JUL20,50000,50630
919972,BLACKROCK,58013MFB5,MCDONALDS CORP MEDIUM T 3.5 01MAR27,8000,7795
919972,BLACKROCK,58013MFB5,MCDONALDS CORP MEDIUM T 3.5 01MAR27,52000,50666
919972,BLACKROCK,585055BG0,MEDTRONIC INC 2.5 15MAR20,115000,114323
919972,BLACKROCK,585055BS4,MEDTRONIC INC 3.5 15MAR25,135000,133896
919972,BLACKROCK,58933YAR6,MERCK + CO 2.75 10FEB25,40000,38252
919972,BLACKROCK,59022HGD8,MERRILL LYNCH MTG 5.446 12SEP42 FRN,505000,370430
919972,BLACKROCK,594918BH6,MICROSOFT CORP 2.65 03NOV22,10000,9834
919972,BLACKROCK,594918BQ6,MICROSOFT CORP 2.0 08AUG23,120000,113296
919972,BLACKROCK,594918BX1,MICROSOFT CORP 2.875 06FEB24,120000,117342
919972,BLACKROCK,594918BY9,MICROSOFT CORP 3.3 06FEB27,220000,216766
919972,BLACKROCK,606822AA2,MITSUBISHI UFJ FINL GR 2.95 01MAR21,1020000,1009076
919972,BLACKROCK,60682VAD2,MITSUBISHI UFJ TR 2.65 19OCT20 144A,200000,197028
919972,BLACKROCK,60687YAH2,MIZUHO FINL GROUP INC 2.953 28FEB22,600000,585720
919972,BLACKROCK,60687YAR0,MIZUHO FINL GROUP INC 4.018 05MAR28,200000,199740
919972,BLACKROCK,61166WAU5,MONSANTO CO NEW 3.375 15JUL24,41000,39394
919972,BLACKROCK,61764RBF4,MORGAN STANLEY BK AME 3.249 15FEB48,405000,396385
919972,BLACKROCK,61913PAA0,MORTGAGEIT TR 2.73969 25NOV34 FRN,1425000,84030
919972,BLACKROCK,620076BD0,MOTOROLA SOLUTIONS INC 3.5 01SEP21,70000,69478
919972,BLACKROCK,620076BF5,MOTOROLA SOLUTIONS INC 4.0 01SEP24,26000,25628
919972,BLACKROCK,628530AV9,MYLAN LABS INC 3.125 15JAN23 144A,95000,91061
919972,BLACKROCK,62947QAU2,NXP B V / NXP FD 4.125 01JUN21 144A,1295000,1306331
919972,BLACKROCK,62947QAW8,NXP B V / NXP FD 3.875 01SEP22 144A,210000,207921
919972,BLACKROCK,63254AAV0,NATIONAL AUSTRALIA BK 2.125 22MAY20,250000,245358
919972,BLACKROCK,6385E1HE4,NATIONWIDE BLDG SOC DIS 0.0 14AUG18,3510000,3494722
919972,BLACKROCK,63939CAC1,NAVIENT PRIV 3.16871 15FEB29 144A F,620000,426097
919972,BLACKROCK,63939EAB9,NAVIENT PRIVATE E 2.65 15DEC28 144A,460000,362081
919972,BLACKROCK,63946BAD2,NBCUNIVERSAL MEDIA LLC 5.15 30APR20,15000,15565
919972,BLACKROCK,63946CAE8,NBCUNIVERSAL ENTE 5.25 19DEC49 144A,350000,357000
919972,BLACKROCK,651229AV8,NEWELL BRANDS INC 3.85 01APR23,450000,445311
919972,BLACKROCK,65339KAT7,NEXTERA ENERGY CAP HLD 3.55 01MAY27,50000,47772
919972,BLACKROCK,65535HAG4,NOMURA HLDGS INC 2.75 19MAR19,40000,39964
919972,BLACKROCK,65557CAJ2,NORDEA BAN 4.875 27JAN20 144A,350000,359769
919972,BLACKROCK,655844BS6,NORFOLK SOUTHN CORP 2.9 15JUN26,14000,13086
919972,BLACKROCK,666807BG6,NORTHROP GRUMMAN CORP 3.25 01AUG23,155000,153121
919972,BLACKROCK,666807BM3,NORTHROP GRUMMAN CORP 2.93 15JAN25,308000,290881
919972,BLACKROCK,666807BN1,NORTHROP GRUMMAN CORP 3.25 15JAN28,200000,187244
919972,BLACKROCK,667469AA8,NORTHWEST FLA TIM 4.75 04MAR29 144A,105000,101168
919972,BLACKROCK,67078AAA1,NVENT FIN S A R L 3.95 15APR23 144A,120000,118757
919972,BLACKROCK,68267JAB9,ONEMAIN FINL ISSUA 3.1 18JUL25 144A,360000,359906
919972,BLACKROCK,68268EAA1,ONEMAIN FINL ISSU 3.19 18MAR26 144A,620000,400743
919972,BLACKROCK,68268NAE3,ONEOK PARTNERS L P 8.625 01MAR19,400000,416240
919972,BLACKROCK,68323ADY7,ONTARIO PROV CDA 1.25 17JUN19,580000,571967
919972,BLACKROCK,68389XAK1,ORACLE CORP 3.875 15JUL20,190000,194530
919972,BLACKROCK,68389XBJ3,ORACLE CORP 4.0 15JUL46,90000,87097
919972,BLACKROCK,68389XBL8,ORACLE CORP 2.4 15SEP23,125000,119064
919972,BLACKROCK,68389XBM6,ORACLE CORP 2.65 15JUL26,25000,23134
919972,BLACKROCK,686330AH4,ORIX CORP 2.9 18JUL22,275000,267242
919972,BLACKROCK,69335PCB9,PFS FING CORP 1.87 15OCT21 144A,100000,98513
919972,BLACKROCK,69353REP9,PNC BK N A PITTSBURGH P 2.3 01JUN20,450000,443372
919972,BLACKROCK,69353REW4,PNC BK N A PITTSBURGH 2.15 29APR21,250000,242243
919972,BLACKROCK,698299BF0,PANAMA REP 3.875 17MAR28,140000,137550
919972,BLACKROCK,703481AA9,PATTERSON-UTI ENE 3.95 01FEB28 144A,125000,118846
919972,BLACKROCK,709599AW4,PENSKE TRUCK LEASI 3.4 15NOV26 144A,100000,93137
919972,BLACKROCK,713448DC9,PEPSICO INC 2.15 14OCT20,210000,206535
919972,BLACKROCK,713448DN5,PEPSICO INC 2.375 06OCT26,100000,90786
919972,BLACKROCK,717081EA7,PFIZER INC 3.0 15DEC26,65000,62221
919972,BLACKROCK,718172AT6,PHILIP MORRIS INTL INC 2.5 22AUG22,63000,60598
919972,BLACKROCK,718172BQ1,PHILIP MORRIS INTL IN 3.375 11AUG25,40000,38532
919972,BLACKROCK,718286CC9,PHILIPPINES REP 3.0 01FEB28,200000,185130
919972,BLACKROCK,723787AK3,PIONEER NAT RES CO 3.95 15JUL22,49000,49641
919972,BLACKROCK,723787AM9,PIONEER NAT RES CO 4.45 15JAN26,200000,206294
919972,BLACKROCK,724479AM2,PITNEY BOWES INC 3.625 15SEP20,168000,164640
919972,BLACKROCK,724479AN0,PITNEY BOWES INC 4.7 01APR23,180000,162020
919972,BLACKROCK,72650RAZ5,PLAINS ALL AMERN PIPEL 3.65 01JUN22,100000,98229
919972,BLACKROCK,74251VAH5,PRINCIPAL FINL GROUP 3.125 15MAY23,27000,26297
919972,BLACKROCK,74251VAM4,PRINCIPAL FINL GROUP IN 3.1 15NOV26,15000,13971
919972,BLACKROCK,74333GAA5,PROGRESS RES 3.43875 17SEP33 144A F,410000,406521
919972,BLACKROCK,74727PAX9,QATAR ST 4.5 23APR28 144A,200000,200000
919972,BLACKROCK,747525AF0,QUALCOMM INC 3.45 20MAY25,205000,197364
919972,BLACKROCK,747525AT0,QUALCOMM INC 2.9 20MAY24,50000,47026
919972,BLACKROCK,747525AU7,QUALCOMM INC 3.25 20MAY27,1000,935
919972,BLACKROCK,747525AU7,QUALCOMM INC 3.25 20MAY27,149000,139309
919972,BLACKROCK,74753DHF5,QUALCOMM INC DISC COML 0.0 15AUG18,500000,497882
919972,BLACKROCK,756109AN4,REALTY INCOME CORP 3.25 15OCT22,250000,245673
919972,BLACKROCK,756109AS3,REALTY INCOME CORP 3.0 15JAN27,160000,146171
919972,BLACKROCK,758202AK1,REED ELSEVIER CAP INC 3.125 15OCT22,10000,9756
919972,BLACKROCK,760759AS9,REPUBLIC SVCS INC 3.375 15NOV27,185000,175112
919972,BLACKROCK,760942BB7,REPUBLICA ORIENTAL DE 4.375 27OCT27,40000,40800
919972,BLACKROCK,76116EHL7,RESOLUTION FDG CORP FED 0.0 15OCT28,900000,636741
919972,BLACKROCK,761713BE5,REYNOLDS AMERN INC 3.25 12JUN20,375000,374745
919972,BLACKROCK,761713BF2,REYNOLDS AMERN INC 4.0 12JUN22,60000,60425
919972,BLACKROCK,761713BG0,REYNOLDS AMERN INC 4.45 12JUN25,35000,35271
919972,BLACKROCK,761713BT2,REYNOLDS AMERN INC 6.875 01MAY20,203000,216382
919972,BLACKROCK,772739AL2,ROCK-TENN CO 4.9 01MAR22,22000,22979
919972,BLACKROCK,780097AW1,ROYAL BK SCOTLAND GROUP 6.4 21OCT19,145000,151091
919972,BLACKROCK,78010USN8,ROYAL BK CDA GLOBAL ME 2.15 15MAR19,285000,283968
919972,BLACKROCK,78012KC62,ROYAL BK CDA GLOBAL M 2.125 02MAR20,210000,206766
